rowid,idhspid,DHSID,mean_pn,num
21205,85403      359104  2,BF200300000359,0.29179067029057487,19
21206,85403      359104  6,BF200300000359,0.3428182400314375,18
21207,85403      359188  2,BF200300000359,0.3524952568520071,18
21208,85403      359188  2,BF200300000359,0.29585730255614007,19
21209,85403      359217  1,BF200300000359,0.32447473195875054,19
21210,85403      359217  1,BF200300000359,0.3389346406210716,19
21211,85403      359260  5,BF200300000359,0.33474477938484937,19
21212,85403      359345  2,BF200300000359,0.35507396786524187,18
21213,85403      359400  2,BF200300000359,0.3088467473533328,19
21214,85403      359400  2,BF200300000359,0.3562968473825982,19
21215,85403      359424  2,BF200300000359,0.35119329921174663,18
21216,85403      359530  2,BF200300000359,0.3495520779037808,18
21217,85403      359530  2,BF200300000359,0.3476090420648582,19
21218,85403      359563  2,BF200300000359,0.3562968473825982,19
21219,85403      359626  6,BF200300000359,0.33804591374905435,18
21220,85403      359656  2,BF200300000359,0.2782114987533732,19
21221,85403      359656  2,BF200300000359,0.2871206103137772,19
21222,85403      359656  6,BF200300000359,0.3354064525222407,19
21223,85403      359656  6,BF200300000359,0.29585730255614007,19
21224,85403      360  9  2,BF200300000360,0.31673736305191136,19
21225,85403      360 29  4,BF200300000360,0.32243193243124557,18
21226,85403      360 29  5,BF200300000360,0.2906455185841444,19
21227,85403      360 82  2,BF200300000360,0.3602898178606297,18
21228,85403      360 82  2,BF200300000360,0.31546928393551077,19
21229,85403      360 82  3,BF200300000360,0.32483025328873416,19
21230,85403      360 82  3,BF200300000360,0.36906562766208567,18
21231,85403      360101  2,BF200300000360,0.2998743091943333,19
21232,85403      360101  2,BF200300000360,0.3644069088297537,18
21233,85403      360101  3,BF200300000360,0.33565811831429126,19
21234,85403      360162  3,BF200300000360,0.35017587345235374,18
21235,85403      360162  3,BF200300000360,0.2983997308814225,19
21236,85403      360194  3,BF200300000360,0.2998743091943333,19
21237,85403      360194  3,BF200300000360,0.31546928393551077,19
21238,85403      360211  3,BF200300000360,0.32483025328873416,19
21239,85403      360211  3,BF200300000360,0.35946041746267293,18
21240,85403      360294  4,BF200300000360,0.32366937641634824,19
21241,85403      360294  5,BF200300000360,0.31673736305191136,19
21242,85403      360315  3,BF200300000360,0.364921425058338,19
21243,85403      360328  4,BF200300000360,0.33565811831429126,19
21244,85403      360328  4,BF200300000360,0.33854055367449065,19
21245,85403      360336  2,BF200300000360,0.37357853325585133,18
21246,85403      360355  3,BF200300000360,0.303675413712697,19
21247,85403      360410  3,BF200300000360,0.3001476810775465,19
21248,85403      360478  5,BF200300000360,0.3062470553128183,19
21249,85403      360647  5,BF200300000360,0.3062470553128183,19
21250,85403      361  6  2,BF200300000361,0.31576405500694577,19
21251,85403      361  6  2,BF200300000361,0.29506863113247644,19
21252,85403      361 42  2,BF200300000361,0.27769512409549296,19
21253,85403      361202  2,BF200300000361,0.30583492608665175,19
21254,85403      361202  2,BF200300000361,0.28713240004902146,19
21255,85403      361243  2,BF200300000361,0.27060817808255944,19
21256,85403      361257  2,BF200300000361,0.2822424480335065,19
21257,85403      361448  2,BF200300000361,0.2548931662024458,19
21258,85403      361448  2,BF200300000361,0.2548931662024458,19
21259,85403      361448  2,BF200300000361,0.23970372163530207,19
21260,85403      361492  2,BF200300000361,0.30914701728004435,18
21261,85403      361492  2,BF200300000361,0.27060817808255944,19
21262,85403      361538  2,BF200300000361,0.2766744784806206,18
21263,85403      361542  3,BF200300000361,0.2548931662024458,19
21264,85403      361542  3,BF200300000361,0.24408403001658832,19
21265,85403      361542  6,BF200300000361,0.2822424480335065,19
21266,85403      361582  2,BF200300000361,0.29579300762535155,18
21267,85403      361582  2,BF200300000361,0.2810719177309584,19
21268,85403      362  4  3,BF200300000362,0.2646011513163243,19
21269,85403      362  4  3,BF200300000362,0.29838569067712684,19
21270,85403      362 16  2,BF200300000362,0.3376244476295519,18
21271,85403      362 16  2,BF200300000362,0.3359700957498108,19
21272,85403      362 38  3,BF200300000362,0.3127882780750064,19
21273,85403      362 40  2,BF200300000362,0.3152564293069935,19
21274,85403      362 50  2,BF200300000362,0.2646011513163243,19
21275,85403      362 51  2,BF200300000362,0.26602078340034135,19
21276,85403      362109  2,BF200300000362,0.30434113153385706,19
21277,85403      362109  2,BF200300000362,0.3493319921574151,18
21278,85403      362109  3,BF200300000362,0.3189733849479661,19
21279,85403      362147  2,BF200300000362,0.329192154633935,18
21280,85403      362147  2,BF200300000362,0.2996081911307299,18
21281,85403      362243  2,BF200300000362,0.335098562591634,18
21282,85403      362243  2,BF200300000362,0.34126696660597294,18
21283,85403      362243  3,BF200300000362,0.27073826173177823,19
21284,85403      362243  4,BF200300000362,0.3511129638367293,19
21285,85403      362243  4,BF200300000362,0.27073826173177823,19
21286,85403      362251  2,BF200300000362,0.2983524224377777,19
21287,85403      362308  2,BF200300000362,0.3297792321759495,19
21288,85403      362383  1,BF200300000362,0.26602078340034135,19
21289,85403      362390  2,BF200300000362,0.3191347171721811,19
21290,85403      362390  2,BF200300000362,0.2996081911307299,18
21291,85403      362406  4,BF200300000362,0.31154298762184834,19
21292,85403      362483  3,BF200300000362,0.3376244476295519,18
21293,85403      362559  1,BF200300000362,0.3493319921574151,18
21294,85403      363  2  2,BF200300000363,0.42502597941604037,19
21295,85403      363  2  5,BF200300000363,0.35029437855536455,19
21296,85403      363  3  3,BF200300000363,0.4569510847544414,18
21297,85403      363  3  3,BF200300000363,0.42502597941604037,19
21298,85403      363 19  2,BF200300000363,0.41591420372312293,19
21299,85403      363 19  2,BF200300000363,0.3457888019701192,19
21300,85403      363 57  3,BF200300000363,0.341195775927376,19
21301,85403      363 89  4,BF200300000363,0.341195775927376,19
21302,85403      363142  2,BF200300000363,0.3503739622435438,19
21303,85403      363227  1,BF200300000363,0.3375470545914052,19
21304,85403      363227  8,BF200300000363,0.42502597941604037,19
21305,85403      363295  2,BF200300000363,0.43740888408608813,18
21306,85403      363368  2,BF200300000363,0.36079890745779597,19
21307,85403      363408  2,BF200300000363,0.376121736135304,19
21308,85403      363408  2,BF200300000363,0.40092064182656767,19
21309,85403      363414  2,BF200300000363,0.3520881937673244,19
21310,85403      363480  2,BF200300000363,0.4569510847544414,18
21311,85403      363480  2,BF200300000363,0.341195775927376,19
21312,85403      363549  2,BF200300000363,0.3879654883497211,19
21313,85403      363549  2,BF200300000363,0.4451729859176435,18
21314,85403      363558  2,BF200300000363,0.4397060224700731,18
21315,85403      363558  9,BF200300000363,0.40092064182656767,19
21316,85403      363564  2,BF200300000363,0.4267262126236625,19
21317,85403      363573  2,BF200300000363,0.40353619996111056,19
21318,85403      363573  7,BF200300000363,0.3714670224089175,19
21319,85403      363573  7,BF200300000363,0.4397060224700731,18
21320,85403      363597  2,BF200300000363,0.4240256814000099,19
21321,85403      363599  2,BF200300000363,0.42922957358822655,18
21322,85403      364 46  2,BF200300000364,0.39166881929660974,19
21323,85403      364 46  2,BF200300000364,0.3501982895734477,19
21324,85403      364 73  2,BF200300000364,0.4077135665384586,19
21325,85403      364186  2,BF200300000364,0.4048825756394476,19
21326,85403      364186  2,BF200300000364,0.3487949540353464,19
21327,85403      364224  1,BF200300000364,0.33750033921326,19
21328,85403      364337  1,BF200300000364,0.36462429610335334,19
21329,85403      364340  2,BF200300000364,0.4247865759298019,18
21330,85403      364340  2,BF200300000364,0.3879716939649672,19
21331,85403      364385  2,BF200300000364,0.4048825756394476,19
21332,85403      364385  2,BF200300000364,0.3704443300295739,19
21333,85403      364389  2,BF200300000364,0.3647495300759155,19
21334,85403      364389  2,BF200300000364,0.41676596913856945,18
21335,85403      364389  3,BF200300000364,0.4247865759298019,18
21336,85403      364389  3,BF200300000364,0.3804901278918906,19
21337,85403      364428  2,BF200300000364,0.38594706970517256,19
21338,85403      364428  2,BF200300000364,0.36614355324638237,19
21339,85403      364495  7,BF200300000364,0.3624311152313357,19
21340,85403      364495  7,BF200300000364,0.3377012553399582,19
21341,85403      364497  2,BF200300000364,0.4221790675092042,19
21342,85403      364497  7,BF200300000364,0.4350557948305747,18
21343,85403      364497  7,BF200300000364,0.41102560469562543,19
21344,85403      364543  2,BF200300000364,0.3991580464013552,19
21345,85403      364610  3,BF200300000364,0.4048825756394476,19
21346,85403      365 72  2,BF200300000365,0.34890611611093025,19
21347,85403      365 72  2,BF200300000365,0.37604671577462323,19
21348,85403      365 95  2,BF200300000365,0.32768016735879285,19
21349,85403      365 95  2,BF200300000365,0.32768016735879285,19
21350,85403      365 95  3,BF200300000365,0.37825260121879295,19
21351,85403      365167  2,BF200300000365,0.3620334642426718,19
21352,85403      365198  2,BF200300000365,0.335317285865726,19
21353,85403      365206  2,BF200300000365,0.3888859646366881,18
21354,85403      365206  3,BF200300000365,0.35227880477816026,19
21355,85403      365206  3,BF200300000365,0.4012162947819115,18
21356,85403      365229  2,BF200300000365,0.31420004585483274,19
21357,85403      365266  1,BF200300000365,0.30882031896196993,19
21358,85403      365266  1,BF200300000365,0.350160814155145,19
21359,85403      365343  2,BF200300000365,0.30894220278962264,19
21360,85403      365343  3,BF200300000365,0.31441334138630017,19
21361,85403      365343  3,BF200300000365,0.317261960759325,19
21362,85403      365349  2,BF200300000365,0.3626764986323518,19
21363,85403      365350  2,BF200300000365,0.35168952608149573,19
21364,85403      365350  2,BF200300000365,0.350160814155145,19
21365,85403      365350  3,BF200300000365,0.3542419688244409,19
21366,85403      365350  3,BF200300000365,0.31420004585483274,19
21367,85403      365416  2,BF200300000365,0.3905538955471688,18
21368,85403      365416  2,BF200300000365,0.39903619417001307,18
21369,85403      365416  3,BF200300000365,0.31609223642672857,19
21370,85403      365416  3,BF200300000365,0.40121716343458746,18
21371,85403      365435  2,BF200300000365,0.35384307607161636,19
21372,85403      365435  3,BF200300000365,0.33562588867642634,19
21373,85403      365435  3,BF200300000365,0.4013647058054567,18
21374,85403      365441  2,BF200300000365,0.32768016735879285,19
21375,85403      365513  2,BF200300000365,0.3904969670888665,19
21376,85403      365513  2,BF200300000365,0.3626764986323518,19
21377,85403      365530  2,BF200300000365,0.32977989028606297,19
21378,85403      365530  6,BF200300000365,0.3628741483171784,19
21379,85403      365566  2,BF200300000365,0.35227880477816026,19
21380,85403      365566  2,BF200300000365,0.35384307607161636,19
21381,85403      365566  3,BF200300000365,0.31441334138630017,19
21382,85403      365566  3,BF200300000365,0.32768016735879285,19
21383,85403      365625  2,BF200300000365,0.3904969670888665,19
21384,85403      366 91  2,BF200300000366,0.37918012138592355,19
21385,85403      366141  2,BF200300000366,0.3316955080955396,19
21386,85403      366215  2,BF200300000366,0.3293802415054272,19
21387,85403      366248  2,BF200300000366,0.3960516315400226,18
21388,85403      366291  2,BF200300000366,0.4330232251945319,18
21389,85403      366291  2,BF200300000366,0.3634014268614265,19
21390,85403      366321  2,BF200300000366,0.37776241283570233,19
21391,85403      366321  2,BF200300000366,0.3551494934411407,19
21392,85403      366321  2,BF200300000366,0.41168629426820413,19
21393,85403      366419 12,BF200300000366,0.37913715455890445,19
21394,85403      366455  2,BF200300000366,0.40049308608223766,19
21395,85403      366471  2,BF200300000366,0.38373430490807137,18
21396,85403      366471  2,BF200300000366,0.36891332193943244,19
21397,85403      366477  5,BF200300000366,0.3580589496150918,19
21398,85403      366551  2,BF200300000366,0.38741211618173443,18
21399,85403      366551  9,BF200300000366,0.3239328719735358,19
21400,85403      366551  9,BF200300000366,0.3960516315400226,18
21401,85403      366657  2,BF200300000366,0.3386370051544743,19
21402,85403      366657  2,BF200300000366,0.41168629426820413,19
21403,85403      366657  6,BF200300000366,0.3285121922842314,19
21404,85403      366657  6,BF200300000366,0.3285121922842314,19
21405,85403      366657  6,BF200300000366,0.3634014268614265,19
21406,85403      367 19  2,BF200300000367,0.46298636939365656,19
21407,85403      367 19  2,BF200300000367,0.47638980506073414,19
21408,85403      367 70  5,BF200300000367,0.5113468882473161,19
21409,85403      367 87  2,BF200300000367,0.48787372776582544,19
21410,85403      367 87  6,BF200300000367,0.4748116835023919,19
21411,85403      367 87  6,BF200300000367,0.49363632169072147,19
21412,85403      367103  2,BF200300000367,0.46298636939365656,19
21413,85403      367103  2,BF200300000367,0.5093253856005795,18
21414,85403      367118  2,BF200300000367,0.4748116835023919,19
21415,85403      367118  2,BF200300000367,0.4748116835023919,19
21416,85403      367118  2,BF200300000367,0.5163954521291865,19
21417,85403      367175  2,BF200300000367,0.4888781732791573,19
21418,85403      367175  2,BF200300000367,0.4841117496696835,18
21419,85403      367222  2,BF200300000367,0.517691460647846,18
21420,85403      367302  2,BF200300000367,0.5270837675623135,18
21421,85403      367302  2,BF200300000367,0.49363632169072147,19
21422,85403      367302  6,BF200300000367,0.517691460647846,18
21423,85403      367302  6,BF200300000367,0.45429011725417173,19
21424,85403      367310  2,BF200300000367,0.5231246239400748,18
21425,85403      367310  2,BF200300000367,0.4588924006169554,19
21426,85403      367422  2,BF200300000367,0.5367352579412542,18
21427,85403      367422  2,BF200300000367,0.5263308713426084,18
21428,85403      367422  5,BF200300000367,0.5265397408172107,18
21429,85403      367434  2,BF200300000367,0.4437941457706262,19
21430,85403      367434  8,BF200300000367,0.42903011696640786,19
21431,85403      367434  8,BF200300000367,0.4649810238143387,19
21432,85403      367474  6,BF200300000367,0.47638980506073414,19
21433,85403      367474  9,BF200300000367,0.45993795654795433,19
21434,85403      367474  9,BF200300000367,0.5270837675623135,18
21435,85403      367474  9,BF200300000367,0.49308982739677615,19
21436,85403      367506  2,BF200300000367,0.4588924006169554,19
21437,85403      367563  2,BF200300000367,0.5352711035718867,18
21438,85403      367595  6,BF200300000367,0.49776823706596734,19
21439,85403      367613  3,BF200300000367,0.42903011696640786,19
21440,85403      367613  3,BF200300000367,0.4437941457706262,19
21441,85403      367638  7,BF200300000367,0.4841117496696835,18
21442,85403      368 18  2,BF200300000368,0.45601114106440305,19
21443,85403      368 42  3,BF200300000368,0.45123050672782944,18
21444,85403      368 50  5,BF200300000368,0.40207049963354136,19
21445,85403      368114  2,BF200300000368,0.38437320605481856,19
21446,85403      368260  2,BF200300000368,0.4682692146423366,19
21447,85403      368260  2,BF200300000368,0.3628453212549562,19
21448,85403      368264  2,BF200300000368,0.39621269618022886,19
21449,85403      368264  2,BF200300000368,0.3695588384768324,19
21450,85403      368305  2,BF200300000368,0.45062432890428167,19
21451,85403      368305  2,BF200300000368,0.3941350941541805,19
21452,85403      368305  8,BF200300000368,0.44437746843991527,19
21453,85403      368305  8,BF200300000368,0.45123050672782944,18
21454,85403      368341  2,BF200300000368,0.38768451011396554,19
21455,85403      368378  5,BF200300000368,0.4690164149047412,18
21456,85403      368378  5,BF200300000368,0.4571065351536328,18
21457,85403      368378 10,BF200300000368,0.42357192046352127,19
21458,85403      368396  7,BF200300000368,0.404566687821415,19
21459,85403      368440  2,BF200300000368,0.4690164149047412,18
21460,85403      368440  7,BF200300000368,0.407219274065337,19
21461,85403      368518  3,BF200300000368,0.4642885903065855,18
21462,85403      368629  4,BF200300000368,0.4581452814622246,18
21463,85403      369 11  3,BF200300000369,0.46499707116335315,19
21464,85403      369 25  8,BF200300000369,0.4597869941991177,19
21465,85403      369 25  8,BF200300000369,0.48285164083658705,19
21466,85403      369 25 14,BF200300000369,0.4560355132084744,19
21467,85403      369 25 30,BF200300000369,0.4950540584324449,19
21468,85403      369168  2,BF200300000369,0.5054477729974411,18
21469,85403      369168 11,BF200300000369,0.511746313142444,18
21470,85403      369168 14,BF200300000369,0.4570593142488875,19
21471,85403      369168 14,BF200300000369,0.47632081978617696,19
21472,85403      369209  2,BF200300000369,0.4597869941991177,19
21473,85403      369270  3,BF200300000369,0.4426040989593286,19
21474,85403      369270  3,BF200300000369,0.5133350758110217,18
21475,85403      369277  3,BF200300000369,0.5085775068150513,18
21476,85403      369277  4,BF200300000369,0.4890156173922653,19
21477,85403      369277  5,BF200300000369,0.4348413524899597,19
21478,85403      369277  5,BF200300000369,0.4890156173922653,19
21479,85403      369300  2,BF200300000369,0.5008680811537146,19
21480,85403      369300  2,BF200300000369,0.505184171675329,19
21481,85403      369401  6,BF200300000369,0.48285164083658705,19
21482,85403      369401  6,BF200300000369,0.48285164083658705,19
21483,85403      369406  2,BF200300000369,0.4664449287106195,19
21484,85403      369406  2,BF200300000369,0.505184171675329,19
21485,85403      369406  3,BF200300000369,0.4408299406845386,19
21486,85403      369406  3,BF200300000369,0.505184171675329,19
21487,85403      369424  2,BF200300000369,0.4597869941991177,19
21488,85403      369424  2,BF200300000369,0.4589371571750987,19
21489,85403      369424  3,BF200300000369,0.4926440413895559,19
21490,85403      369436  2,BF200300000369,0.4500632922417034,19
21491,85403      369436  2,BF200300000369,0.5059157548317877,18
21492,85403      369461  2,BF200300000369,0.4514069361625487,19
21493,85403      369461  2,BF200300000369,0.4500632922417034,19
21494,85403      369485  2,BF200300000369,0.47867565076624513,19
21495,85403      369563  2,BF200300000369,0.4832639095549452,19
21496,85403      369563  2,BF200300000369,0.46499707116335315,19
21497,85403      369563  2,BF200300000369,0.4480153164380986,19
21498,85403      370 21  2,BF200300000370,0.525701409332565,18
21499,85403      370 21  2,BF200300000370,0.4271684653050432,19
21500,85403      370 36  3,BF200300000370,0.4537037031786215,19
21501,85403      370 36  3,BF200300000370,0.4271684653050432,19
21502,85403      370 58 10,BF200300000370,0.46562768043669506,19
21503,85403      370 70  3,BF200300000370,0.5147392362092031,18
21504,85403      370 76  3,BF200300000370,0.5250383827430835,18
21505,85403      370 76  3,BF200300000370,0.434629929883045,19
21506,85403      370 76 13,BF200300000370,0.41768630893535386,19
21507,85403      370 76 18,BF200300000370,0.4328178886102404,19
21508,85403      370 80  2,BF200300000370,0.4401844361072753,19
21509,85403      370 80  2,BF200300000370,0.5132313220749629,18
21510,85403      370 80  3,BF200300000370,0.43423436711906654,19
21511,85403      370 84  2,BF200300000370,0.4271684653050432,19
21512,85403      370112  2,BF200300000370,0.4494212562287295,18
21513,85403      370112  2,BF200300000370,0.4271684653050432,19
21514,85403      370128  3,BF200300000370,0.43138393913900536,19
21515,85403      370128  4,BF200300000370,0.41964417508310203,19
21516,85403      370199  2,BF200300000370,0.4364417451269749,19
21517,85403      370199  2,BF200300000370,0.49290448378937446,19
21518,85403      370199 12,BF200300000370,0.5220795354324452,18
21519,85403      370239  2,BF200300000370,0.5071862128154316,18
21520,85403      370309  2,BF200300000370,0.5202376546197279,18
21521,85403      370309  2,BF200300000370,0.4328178886102404,19
21522,85403      370309  3,BF200300000370,0.44300944864311964,19
21523,85403      370433  5,BF200300000370,0.44300944864311964,19
21524,85403      370526  7,BF200300000370,0.5147392362092031,18
21525,85403      370526  7,BF200300000370,0.5132313220749629,18
21526,85403      370526 10,BF200300000370,0.5022973460666886,19
21527,85403      370526 10,BF200300000370,0.4538762163282031,19
21528,85403      370581  2,BF200300000370,0.41768630893535386,19
21529,85403      370581  2,BF200300000370,0.4653201961171103,18
21530,85403      370599  6,BF200300000370,0.49219058151500017,19
21531,85403      370606  2,BF200300000370,0.44337164314008753,19
21532,85403      370606  3,BF200300000370,0.4652133002097433,19
21533,85403      370606  4,BF200300000370,0.49278520053250624,19
21534,85403      370606  4,BF200300000370,0.4930506811777072,19
21535,85403      370621  5,BF200300000370,0.4539272005428598,19
21536,85403      370621 10,BF200300000370,0.47357264904268753,19
21537,85403      370621 10,BF200300000370,0.49219058151500017,19
21538,85403      371 36  2,BF200300000371,0.3230351375690888,19
21539,85403      371 39  2,BF200300000371,0.2726711825058802,19
21540,85403      371 39  2,BF200300000371,0.32430931405625146,19
21541,85403      371 39  6,BF200300000371,0.3128907903712744,19
21542,85403      371 63  2,BF200300000371,0.2726711825058802,19
21543,85403      371 63  2,BF200300000371,0.3462908234931418,18
21544,85403      371 63  2,BF200300000371,0.32505516228170195,18
21545,85403      371 82  2,BF200300000371,0.3128907903712744,19
21546,85403      371 82  2,BF200300000371,0.30841204520601406,19
21547,85403      371 82  2,BF200300000371,0.3452969565882204,19
21548,85403      371 93  2,BF200300000371,0.3128907903712744,19
21549,85403      371 93  2,BF200300000371,0.30642879454406957,19
21550,85403      371122  2,BF200300000371,0.28985677116289754,19
21551,85403      371142  2,BF200300000371,0.3269498994089882,19
21552,85403      371142  2,BF200300000371,0.33267565059602405,19
21553,85403      371168  2,BF200300000371,0.3188137665388627,18
21554,85403      371174  2,BF200300000371,0.2852141734603386,19
21555,85403      371174  2,BF200300000371,0.33267565059602405,19
21556,85403      371251  2,BF200300000371,0.32860867463669347,18
21557,85403      371265  2,BF200300000371,0.2941798549579472,19
21558,85403      371323  2,BF200300000371,0.3230351375690888,19
21559,85403      371323  2,BF200300000371,0.29199821341399823,19
21560,85403      371351  2,BF200300000371,0.3141577449290758,19
21561,85403      371351  2,BF200300000371,0.32430931405625146,19
21562,85403      371404  2,BF200300000371,0.2852141734603386,19
21563,85403      371404  2,BF200300000371,0.32430931405625146,19
21564,85403      371448  2,BF200300000371,0.3101048157343442,19
21565,85403      371479  2,BF200300000371,0.32179282361048467,19
21566,85403      371531  2,BF200300000371,0.3260340957819799,19
21567,85403      371531 10,BF200300000371,0.3204367593333468,19
21568,85403      371563  3,BF200300000371,0.28431876829945213,19
21569,85403      371589  2,BF200300000371,0.32639022471838997,18
21570,85403      371589  3,BF200300000371,0.29808659463507303,18
21571,85403      371626  2,BF200300000371,0.2726711825058802,19
21572,85403      371626  2,BF200300000371,0.32430931405625146,19
21573,85403      372143  2,BF200300000372,0.3203737652962833,19
21574,85403      372157  2,BF200300000372,0.31757991137036273,19
21575,85403      372157  2,BF200300000372,0.2849556077781919,19
21576,85403      372288  2,BF200300000372,0.3343229887358693,19
21577,85403      372387  4,BF200300000372,0.2853379105782245,19
21578,85403      372412  2,BF200300000372,0.3031042970943164,19
21579,85403      372464  2,BF200300000372,0.3044419115243745,19
21580,85403      372508  2,BF200300000372,0.3246979435394074,19
21581,85403      372532  2,BF200300000372,0.3093773288268323,19
21582,85403      372539  2,BF200300000372,0.31757991137036273,19
21583,85403      372539  2,BF200300000372,0.28409858166321944,19
21584,85403      372574  8,BF200300000372,0.33275928587664855,18
21585,85403      372581  1,BF200300000372,0.30768500119704584,18
21586,85403      372618  2,BF200300000372,0.3246979435394074,19
21587,85403      372618  2,BF200300000372,0.33022455483062185,19
21588,85403      372618  3,BF200300000372,0.3384699886637017,18
21589,85403      373 26  5,BF200300000373,0.273335171655427,19
21590,85403      373 52  2,BF200300000373,0.2670448780530822,19
21591,85403      373149  2,BF200300000373,0.2670448780530822,19
21592,85403      373495 15,BF200300000373,0.2990252706796415,19
21593,85403      373495 15,BF200300000373,0.28752251196637657,19
21594,85403      373495 16,BF200300000373,0.2974045013477608,19
21595,85403      373511  6,BF200300000373,0.31051188226476156,18
21596,85403      374 55  2,BF200300000374,0.3067125839964571,18
21597,85403      374102  2,BF200300000374,0.24777269583862188,19
21598,85403      374102  2,BF200300000374,0.3103083670769827,19
21599,85403      374195  8,BF200300000374,0.30974211293528403,19
21600,85403      374232  2,BF200300000374,0.280457426274321,19
21601,85403      374232  2,BF200300000374,0.28232373231729485,19
21602,85403      374238  1,BF200300000374,0.30974211293528403,19
21603,85403      374290  2,BF200300000374,0.28368042385416214,19
21604,85403      374327  2,BF200300000374,0.27332432530684864,19
21605,85403      374346  2,BF200300000374,0.3003769582463093,19
21606,85403      374346  7,BF200300000374,0.2881279799255653,19
21607,85403      374346 13,BF200300000374,0.26718513773775393,19
21608,85403      374367  3,BF200300000374,0.3003769582463093,19
21609,85403      374367  9,BF200300000374,0.26718513773775393,19
21610,85403      374369  7,BF200300000374,0.27442654471192623,19
21611,85403      374369  7,BF200300000374,0.26718513773775393,19
21612,85403      374426  2,BF200300000374,0.2666888133783169,19
21613,85403      374533  2,BF200300000374,0.2697750719397028,19
21614,85403      374533  6,BF200300000374,0.3003769582463093,19
21615,85403      374587  2,BF200300000374,0.280457426274321,19
21616,85403      374587  2,BF200300000374,0.26718513773775393,19
21617,85403      374587  7,BF200300000374,0.27138222887183994,19
21618,85403      375 47  2,BF200300000375,0.3836960636031544,19
21619,85403      375 51  4,BF200300000375,0.362195319062163,19
21620,85403      375 51  4,BF200300000375,0.3834274642950415,19
21621,85403      375133  4,BF200300000375,0.32028857997486837,19
21622,85403      375133  4,BF200300000375,0.362195319062163,19
21623,85403      375182  2,BF200300000375,0.36484627961108207,19
21624,85403      375219  7,BF200300000375,0.3730828616302607,18
21625,85403      375219  7,BF200300000375,0.3658744589580728,19
21626,85403      375243  2,BF200300000375,0.37871246485546983,19
21627,85403      375249  2,BF200300000375,0.38200527102665066,18
21628,85403      375249  2,BF200300000375,0.40370522557089716,18
21629,85403      375249  3,BF200300000375,0.3105180410131428,19
21630,85403      375249  3,BF200300000375,0.3928338057382943,18
21631,85403      375407  6,BF200300000375,0.34314179295165465,19
21632,85403      375407  6,BF200300000375,0.3910292225599787,19
21633,85403      375407 13,BF200300000375,0.36449493092334945,19
21634,85403      375467  2,BF200300000375,0.3910292225599787,19
21635,85403      375472  2,BF200300000375,0.362195319062163,19
21636,85403      375493  2,BF200300000375,0.361695615647757,19
21637,85403      375493  2,BF200300000375,0.32556321714876024,19
21638,85403      375493  7,BF200300000375,0.32028857997486837,19
21639,85403      375493  7,BF200300000375,0.32556321714876024,19
21640,85403      375641  2,BF200300000375,0.36274683249988515,19
21641,85403      375645 11,BF200300000375,0.33688243587512595,19
21642,85403      375645 13,BF200300000375,0.36449493092334945,19
21643,85403      375645 13,BF200300000375,0.3568273429941168,19
21644,85403      376  6  2,BF200300000376,0.5064724184836047,18
21645,85403      376  6  2,BF200300000376,0.5281727682379275,18
21646,85403      376  6  3,BF200300000376,0.45155221973867854,19
21647,85403      376  6 10,BF200300000376,0.5376655572821928,18
21648,85403      376  6 10,BF200300000376,0.47191793720225816,19
21649,85403      376  9  2,BF200300000376,0.44983181649164106,19
21650,85403      376 22  2,BF200300000376,0.43825887751226644,19
21651,85403      376 22  7,BF200300000376,0.5182096236943752,19
21652,85403      376 22  7,BF200300000376,0.500257300799365,19
21653,85403      376 78  2,BF200300000376,0.545272307719325,18
21654,85403      376 78  2,BF200300000376,0.4532309462156138,19
21655,85403      376 78 12,BF200300000376,0.44940746359052186,19
21656,85403      376 78 12,BF200300000376,0.505208499824171,19
21657,85403      376156  2,BF200300000376,0.45155221973867854,19
21658,85403      376156  2,BF200300000376,0.48533832676617766,18
21659,85403      376156  3,BF200300000376,0.5111493361887698,19
21660,85403      376156  3,BF200300000376,0.44983181649164106,19
21661,85403      376156  3,BF200300000376,0.5281727682379275,18
21662,85403      376156  4,BF200300000376,0.45892221595228,19
21663,85403      376156  4,BF200300000376,0.5296797447554905,18
21664,85403      376160  3,BF200300000376,0.5096679185212611,19
21665,85403      376160  3,BF200300000376,0.4787570381631758,19
21666,85403      376165  2,BF200300000376,0.44983181649164106,19
21667,85403      376165  2,BF200300000376,0.48189413417736254,19
21668,85403      376218  2,BF200300000376,0.4731127725021466,19
21669,85403      376218  2,BF200300000376,0.4398256634858575,19
21670,85403      376361  2,BF200300000376,0.48189413417736254,19
21671,85403      376393  5,BF200300000376,0.4709780761559936,19
21672,85403      376393  5,BF200300000376,0.4398256634858575,19
21673,85403      376535  2,BF200300000376,0.49038861876216433,19
21674,85403      376535  2,BF200300000376,0.43825887751226644,19
21675,85403      376583  2,BF200300000376,0.4709780761559936,19
21676,85403      376583  2,BF200300000376,0.505208499824171,19
21677,85403      376583  6,BF200300000376,0.4731127725021466,19
21678,85403      376583  6,BF200300000376,0.43825887751226644,19
21679,85403      377 97  1,BF200300000377,0.5335308375357256,18
21680,85403      377119  2,BF200300000377,0.463969279691834,19
21681,85403      377138  2,BF200300000377,0.5051222831856801,19
21682,85403      377156  2,BF200300000377,0.5308458104319878,18
21683,85403      377347  2,BF200300000377,0.4816077091739477,19
