ID,idhspid,dhsid,mean_pn,num
8056,85402    121  6 2  4,BF199900000121,25.446555555555555,9
8058,85402    121  7 2  1,BF199900000121,31.944555555555556,9
8059,85402    121  7 2  1,BF199900000121,0.8816,5
8060,85402    121  7 2  2,BF199900000121,31.944555555555556,9
8063,85402    121  8 2  2,BF199900000121,16.502666666666666,9
8064,85402    121 10 1  2,BF199900000121,32.39866666666667,9
8065,85402    121 10 1  2,BF199900000121,78.75777777777778,9
8066,85402    121 12 4  2,BF199900000121,78.75777777777778,9
8067,85402    121 12 8  2,BF199900000121,50.22877777777778,9
8068,85402    121 12 8  2,BF199900000121,61.56822222222222,9
8069,85402    121 12 8  3,BF199900000121,59.98555555555556,9
8071,85402    121 16 3  2,BF199900000121,19.74977777777778,9
8072,85402    121 17 4  2,BF199900000121,45.32211111111111,9
8073,85402    121 18 9  3,BF199900000121,16.993333333333332,9
8074,85402    121 18 9  3,BF199900000121,69.90344444444445,9
8075,85402    121 20 2  3,BF199900000121,48.587,9
8076,85402    121 20 2  3,BF199900000121,45.17311111111111,9
8077,85402    121 20 6  2,BF199900000121,50.22877777777778,9
8078,85402    121 20 6  2,BF199900000121,27.956444444444443,9
8079,85402    121 21 2  3,BF199900000121,25.446555555555555,9
8080,85402    121 21 2  4,BF199900000121,16.502666666666666,9
8081,85402    121 21 2  4,BF199900000121,78.46844444444444,9
8082,85402    121 22 1  2,BF199900000121,60.06977777777777,9
8083,85402    121 22 1  3,BF199900000121,63.12544444444445,9
8084,85402    121 22 1  3,BF199900000121,0.333,4
8086,85402    121 23 2  4,BF199900000121,77.95133333333334,9
8087,85402    121 2310  8,BF199900000121,51.87844444444445,9
8088,85402    121 2310  8,BF199900000121,28.65988888888889,9
8089,85402    121 2313  3,BF199900000121,31.944555555555556,9
8090,85402    121 2317  7,BF199900000121,70.27188888888888,9
8094,85402    121 24 7  3,BF199900000121,7.920142857142857,7
8095,85402    122  1 2  4,BF199900000122,41.03033333333333,9
8096,85402    122  1 2  4,BF199900000122,116.35411111111111,9
8097,85402    122  4 2  2,BF199900000122,71.75566666666667,9
8098,85402    122  4 2  2,BF199900000122,116.35411111111111,9
8099,85402    122  7 1  3,BF199900000122,83.05733333333333,9
8100,85402    122  7 1  3,BF199900000122,91.78911111111111,9
8101,85402    122 10 1  4,BF199900000122,76.41455555555555,9
8102,85402    122 10 1  4,BF199900000122,5.3735,6
8103,85402    122 10 1  9,BF199900000122,23.93188888888889,9
8108,85402    122 18 1  5,BF199900000122,28.415,9
8109,85402    122 18 1 12,BF199900000122,37.79311111111111,9
8110,85402    122 18 1 12,BF199900000122,3.6238,5
8112,85402    122 32 1  5,BF199900000122,79.25311111111111,9
8115,85402    122 34 1  8,BF199900000122,34.23433333333333,9
8116,85402    122 44 1  9,BF199900000122,92.11511111111112,9
8118,85402    122 48 1  2,BF199900000122,79.03477777777778,9
8122,85402    122 52 1  6,BF199900000122,83.46588888888888,9
8123,85402    122 52 1  6,BF199900000122,0.94975,4
8124,85402    122 56 1  2,BF199900000122,71.31700000000001,9
8125,85402    122 56 1  2,BF199900000122,88.65688888888889,9
8126,85402    122 60 1  3,BF199900000122,34.23433333333333,9
8128,85402    122 64 1  2,BF199900000122,71.31700000000001,9
8129,85402    122 68 1  3,BF199900000122,27.33977777777778,9
8132,85402    122 69 2  2,BF199900000122,88.65688888888889,9
8133,85402    122 69 2  8,BF199900000122,78.45022222222222,9
8134,85402    122 72 2  2,BF199900000122,62.257666666666665,9
8135,85402    122 72 2  7,BF199900000122,39.449444444444445,9
8136,85402    122 72 2  7,BF199900000122,40.281666666666666,9
8137,85402    123  2 1  2,BF199900000123,98.69933333333333,9
8138,85402    123  3 2  2,BF199900000123,76.81511111111111,9
8140,85402    123  5 1  7,BF199900000123,90.13055555555556,9
8142,85402    123  5 1  7,BF199900000123,75.04688888888889,9
8144,85402    123  5 1 15,BF199900000123,76.81511111111111,9
8145,85402    123  5 1 15,BF199900000123,1.468,1
8146,85402    123  7 1  2,BF199900000123,32.05511111111111,9
8147,85402    123  7 1  2,BF199900000123,49.35311111111111,9
8148,85402    123 10 1  6,BF199900000123,42.12411111111111,9
8149,85402    123 10 1  6,BF199900000123,14.192,7
8150,85402    123 10 1  6,BF199900000123,14.192,7
8151,85402    123 14 1  2,BF199900000123,120.176,9
8152,85402    123 14 1  7,BF199900000123,75.04688888888889,9
8155,85402    123 14 1 13,BF199900000123,69.78233333333334,9
8156,85402    123 14 1 13,BF199900000123,133.10455555555555,9
8157,85402    123 14 1 13,BF199900000123,1.468,1
8158,85402    123 15 1  2,BF199900000123,95.10933333333334,9
8161,85402    123 18 1  5,BF199900000123,87.3788888888889,9
8162,85402    123 18 1 10,BF199900000123,85.58800000000001,9
8163,85402    123 18 1 10,BF199900000123,49.35311111111111,9
8164,85402    123 21 1  2,BF199900000123,34.74055555555556,9
8165,85402    123 21 1  2,BF199900000123,46.76911111111111,9
8166,85402    123 23 2  2,BF199900000123,95.10933333333334,9
8167,85402    123 26 1  4,BF199900000123,29.32022222222222,9
8169,85402    123 27 1  3,BF199900000123,34.74055555555556,9
8170,85402    123 27 1  3,BF199900000123,75.04688888888889,9
8171,85402    123 29 2  2,BF199900000123,69.78233333333334,9
8172,85402    123 29 2  2,BF199900000123,98.69933333333333,9
8173,85402    123 32 1  2,BF199900000123,87.3788888888889,9
8175,85402    123 32 1  8,BF199900000123,1.146,3
8176,85402    123 35 1  2,BF199900000123,100.54922222222223,9
8177,85402    123 37 2  2,BF199900000123,39.99711111111111,9
8178,85402    123 37 2  2,BF199900000123,14.192,7
8179,85402    123 37 2 12,BF199900000123,96.661,9
8180,85402    123 38 1  2,BF199900000123,49.35311111111111,9
8181,85402    123 38 1  6,BF199900000123,65.79388888888889,9
8182,85402    123 42 3  2,BF199900000123,90.13055555555556,9
8184,85402    123 43 2  2,BF199900000123,83.86433333333333,9
8185,85402    123 46 3  2,BF199900000123,84.62266666666667,9
8186,85402    123 47 3  3,BF199900000123,85.58411111111111,9
8188,85402    123 49 1  2,BF199900000123,32.05511111111111,9
8189,85402    123 49 1  2,BF199900000123,49.35311111111111,9
8190,85402    123 52 1  2,BF199900000123,77.32133333333333,9
8191,85402    123 54 2  2,BF199900000123,43.355444444444444,9
8192,85402    123 54 2  2,BF199900000123,46.76911111111111,9
8195,85402    123 54 2 16,BF199900000123,41.10688888888889,9
8196,85402    123 60 1  7,BF199900000123,100.54922222222223,9
8197,85402    123 62 1  2,BF199900000123,95.10933333333334,9
8198,85402    123 65 1  2,BF199900000123,47.36033333333334,9
8199,85402    123 65 1  2,BF199900000123,120.176,9
8200,85402    123 65 1  9,BF199900000123,77.37655555555556,9
8201,85402    123 66 1  4,BF199900000123,33.02066666666666,9
8202,85402    123 68 2  2,BF199900000123,59.59733333333334,9
8203,85402    123 68 2  2,BF199900000123,1.2177499999999999,4
8204,85402    123 68 2  9,BF199900000123,77.37655555555556,9
8205,85402    123 68 2  9,BF199900000123,7.6905,6
8208,85402    123 72 1  3,BF199900000123,31.903,9
8210,85402    123 72 1  8,BF199900000123,101.14177777777778,9
8211,85402    123 74 1  7,BF199900000123,49.35311111111111,9
8212,85402    124 12 1  2,BF199900000124,51.391777777777776,9
8214,85402    124 21 1  3,BF199900000124,38.687222222222225,9
8215,85402    124 21 1 10,BF199900000124,50.141555555555556,9
8216,85402    124 27 1  2,BF199900000124,38.687222222222225,9
8217,85402    124 27 1  2,BF199900000124,79.13488888888888,9
8218,85402    124 32 2  6,BF199900000124,96.25222222222222,9
8221,85402    124 44 1  4,BF199900000124,17.402285714285714,7
8224,85402    124 68 1  2,BF199900000124,35.60377777777778,9
8225,85402    124 71 3  2,BF199900000124,51.391777777777776,9
8226,85402    124 71 3  2,BF199900000124,91.56911111111111,9
8227,85402    125  2 2  2,BF199900000125,81.76011111111112,9
8229,85402    125  5 1  3,BF199900000125,60.99,9
8231,85402    125  5 1  4,BF199900000125,33.89044444444445,9
8233,85402    125 11 1  2,BF199900000125,59.263333333333335,9
8234,85402    125 13 1  2,BF199900000125,75.20788888888889,9
8235,85402    125 13 1  2,BF199900000125,101.03622222222222,9
8236,85402    125 13 1  3,BF199900000125,19.469222222222225,9
8237,85402    125 13 1  3,BF199900000125,0.8875,2
8238,85402    125 14 2  2,BF199900000125,23.48311111111111,9
8240,85402    125 15 1  2,BF199900000125,41.88977777777777,9
8241,85402    125 15 1  3,BF199900000125,53.438,9
8242,85402    125 18 1  4,BF199900000125,68.28622222222222,9
8244,85402    125 20 1  6,BF199900000125,81.76011111111112,9
8246,85402    125 23 1  5,BF199900000125,59.690666666666665,9
8247,85402    125 23 1  5,BF199900000125,83.56377777777777,9
8248,85402    125 26 2  2,BF199900000125,72.25355555555555,9
8250,85402    125 31 2  1,BF199900000125,79.15755555555556,9
8251,85402    125 32 2  2,BF199900000125,37.78644444444444,9
8252,85402    125 32 2  2,BF199900000125,0.8875,2
8253,85402    125 37 1  2,BF199900000125,75.20311111111111,9
8254,85402    125 41 2  1,BF199900000125,41.88977777777777,9
8256,85402    125 44 1  4,BF199900000125,51.20088888888889,9
8257,85402    125 44 1  4,BF199900000125,33.562,9
8258,85402    125 47 1  2,BF199900000125,45.31977777777778,9
8260,85402    125 47 1  8,BF199900000125,0.64275,4
8261,85402    126  1 1  2,BF199900000126,63.086777777777776,9
8262,85402    126  1 1  2,BF199900000126,38.02911111111111,9
8263,85402    126  2 1 11,BF199900000126,15.603444444444444,9
8264,85402    126  2 1 17,BF199900000126,69.10933333333334,9
8265,85402    126  4 1  3,BF199900000126,27.324444444444445,9
8266,85402    126  4 1  3,BF199900000126,68.06733333333334,9
8267,85402    126  5 1  4,BF199900000126,21.197777777777777,9
8268,85402    126  5 1  4,BF199900000126,83.39388888888888,9
8269,85402    126  7 1  6,BF199900000126,63.888444444444445,9
8270,85402    126  7 1  6,BF199900000126,68.14611111111111,9
8271,85402    126  8 2  2,BF199900000126,21.197777777777777,9
8272,85402    126  8 2  2,BF199900000126,66.87877777777778,9
8274,85402    126  8 2  8,BF199900000126,15.603444444444444,9
8275,85402    126 10 1  2,BF199900000126,33.41477777777778,9
8276,85402    126 10 1  2,BF199900000126,95.7101111111111,9
8277,85402    126 11 2  2,BF199900000126,41.31633333333333,9
8278,85402    126 11 2  2,BF199900000126,103.73666666666666,9
8279,85402    126 11 2  3,BF199900000126,33.41477777777778,9
8280,85402    126 11 2  3,BF199900000126,55.433,9
8281,85402    126 13 1  3,BF199900000126,68.06266666666667,9
8282,85402    126 13 1  3,BF199900000126,1.5556,5
8283,85402    126 16 1  2,BF199900000126,72.02844444444445,9
8284,85402    126 16 1  2,BF199900000126,68.06733333333334,9
8285,85402    126 22 1  2,BF199900000126,27.324444444444445,9
8286,85402    126 22 1  2,BF199900000126,83.39388888888888,9
8288,85402    126 25 1  7,BF199900000126,66.1691111111111,9
8289,85402    126 25 1  7,BF199900000126,0.696,1
8290,85402    126 27 1  7,BF199900000126,103.73666666666666,9
8292,85402    126 27 1 10,BF199900000126,21.197777777777777,9
8298,85402    126 29 1  2,BF199900000126,27.324444444444445,9
8299,85402    126 29 1  2,BF199900000126,95.7101111111111,9
8300,85402    126 34 1  7,BF199900000126,76.69155555555555,9
8301,85402    126 34 1  7,BF199900000126,21.34625,8
8302,85402    126 34 1 12,BF199900000126,58.693,9
8303,85402    126 34 1 12,BF199900000126,103.73666666666666,9
8304,85402    126 36 2  3,BF199900000126,41.31633333333333,9
8305,85402    126 36 2  3,BF199900000126,46.92388888888889,9
8306,85402    127  1 1  2,BF199900000127,127.149,9
8307,85402    127  1 1  3,BF199900000127,97.84855555555555,9
8308,85402    127  4 2  2,BF199900000127,103.36255555555556,9
8309,85402    127  4 2  2,BF199900000127,50.76755555555555,9
8310,85402    127  4 2 10,BF199900000127,74.30344444444445,9
8311,85402    127  4 2 10,BF199900000127,64.36177777777777,9
8312,85402    127  6 1  4,BF199900000127,89.16688888888889,9
8313,85402    127  8 1  2,BF199900000127,92.95522222222222,9
8314,85402    127  8 1  5,BF199900000127,115.15711111111112,9
8315,85402    127  8 1  5,BF199900000127,115.15711111111112,9
8316,85402    127  8 1  5,BF199900000127,104.82988888888889,9
8318,85402    127 15 1  2,BF199900000127,97.84855555555555,9
8319,85402    127 17 1  3,BF199900000127,57.22922222222222,9
8321,85402    127 19 1  2,BF199900000127,101.65666666666667,9
8323,85402    127 19 1  3,BF199900000127,92.95522222222222,9
8325,85402    127 23 1  3,BF199900000127,111.86366666666667,9
8327,85402    127 23 1  4,BF199900000127,52.15766666666667,9
8329,85402    127 25 1  2,BF199900000127,57.22922222222222,9
8330,85402    127 25 1  4,BF199900000127,73.13711111111111,9
8331,85402    127 25 1  6,BF199900000127,59.602888888888884,9
8332,85402    127 25 1 10,BF199900000127,59.602888888888884,9
8333,85402    127 27 1  3,BF199900000127,30.722375,8
8334,85402    127 27 1  4,BF199900000127,42.486,9
8335,85402    127 27 1  4,BF199900000127,7.5852,5
8337,85402    127 36 2  5,BF199900000127,92.95522222222222,9
8338,85402    127 36 2  5,BF199900000127,61.55566666666667,9
8339,85402    127 36 2  6,BF199900000127,78.20366666666666,9
8340,85402    127 38 1  2,BF199900000127,111.905,9
8341,85402    127 40 1  2,BF199900000127,128.079,9
8344,85402    127 42 1  3,BF199900000127,78.27155555555555,9
8346,85402    127 44 1  3,BF199900000127,115.70288888888889,9
8347,85402    127 44 1  3,BF199900000127,104.82988888888889,9
8348,85402    127 44 1  7,BF199900000127,106.7761111111111,9
8349,85402    127 44 1  7,BF199900000127,73.13711111111111,9
8350,85402    127 46 3  2,BF199900000127,101.65666666666667,9
8351,85402    127 46 3  2,BF199900000127,23.728571428571428,7
8352,85402    127 48 2  2,BF199900000127,76.73911111111111,9
8353,85402    127 48 2  2,BF199900000127,4.8985,2
8354,85402    127 48 2  3,BF199900000127,97.84855555555555,9
8355,85402    127 49 2  2,BF199900000127,73.13711111111111,9
8356,85402    127 59 1  2,BF199900000127,104.82177777777778,9
8357,85402    127 59 1  2,BF199900000127,30.722375,8
8358,85402    127 61 1  2,BF199900000127,69.67444444444445,9
8360,85402    127 61 1  8,BF199900000127,89.16688888888889,9
8361,85402    127 61 1 16,BF199900000127,104.82177777777778,9
8363,85402    127 61 1 19,BF199900000127,89.16688888888889,9
8365,85402    128  3 1  3,BF199900000128,63.154555555555554,9
8366,85402    128  4 1  5,BF199900000128,77.04177777777778,9
8367,85402    128  4 1 12,BF199900000128,77.21466666666667,9
8368,85402    128  4 1 14,BF199900000128,43.785444444444444,9
8369,85402    128  7 1  2,BF199900000128,73.28188888888889,9
8370,85402    128  7 1  4,BF199900000128,57.60088888888889,9
8371,85402    128  7 1  4,BF199900000128,0.6015,4
8372,85402    128 10 1  2,BF199900000128,42.90844444444444,9
8373,85402    128 10 1  2,BF199900000128,98.137,9
8374,85402    128 12 1  2,BF199900000128,8.013142857142858,7
8375,85402    128 14 1  8,BF199900000128,42.90844444444444,9
8377,85402    128 18 1  2,BF199900000128,33.733888888888885,9
8378,85402    128 20 1  2,BF199900000128,73.47544444444445,9
8380,85402    128 22 1  2,BF199900000128,51.95988888888889,9
8381,85402    128 22 1  2,BF199900000128,8.013142857142858,7
8383,85402    128 23 1  2,BF199900000128,70.77255555555556,9
8384,85402    128 25 1  2,BF199900000128,71.11588888888889,9
8385,85402    128 25 1  2,BF199900000128,3.5211666666666663,6
8386,85402    128 26 1  1,BF199900000128,44.540888888888894,9
8387,85402    128 26 1  1,BF199900000128,66.93255555555555,9
8388,85402    128 26 1  2,BF199900000128,18.439375000000002,8
8389,85402    128 28 1  2,BF199900000128,60.60766666666667,9
8391,85402    128 29 1  4,BF199900000128,0.758,1
8392,85402    128 31 1  2,BF199900000128,41.912444444444446,9
8393,85402    128 31 1  8,BF199900000128,55.964888888888886,9
8394,85402    128 33 1  2,BF199900000128,92.73388888888888,9
8395,85402    128 34 1 10,BF199900000128,42.90844444444444,9
8396,85402    128 34 1 10,BF199900000128,0.7055,2
8397,85402    128 35 2  2,BF199900000128,27.183555555555554,9
8398,85402    128 36 1  3,BF199900000128,51.95988888888889,9
8399,85402    128 36 1  3,BF199900000128,3.5211666666666663,6
8400,85402    128 43 1  2,BF199900000128,30.161222222222225,9
8401,85402    128 43 1  2,BF199900000128,98.137,9
8402,85402    128 46 1  2,BF199900000128,77.04177777777778,9
8403,85402    128 47 1  2,BF199900000128,41.912444444444446,9
8404,85402    129  1 1  3,BF199900000129,26.084666666666667,9
8405,85402    129  3 2  2,BF199900000129,49.56744444444444,9
8406,85402    129  5 2  2,BF199900000129,64.08777777777777,9
8407,85402    129 10 1  2,BF199900000129,26.084666666666667,9
8408,85402    129 12 1  2,BF199900000129,24.052111111111113,9
8409,85402    129 15 1  6,BF199900000129,52.101444444444446,9
8410,85402    129 15 1  6,BF199900000129,70.0068888888889,9
8411,85402    129 18 1  8,BF199900000129,78.35877777777777,9
8412,85402    129 20 1  6,BF199900000129,38.044333333333334,9
8413,85402    129 22 1  1,BF199900000129,49.150333333333336,9
8414,85402    129 22 1  6,BF199900000129,43.19555555555556,9
8415,85402    129 26 1  2,BF199900000129,57.589888888888886,9
8416,85402    129 26 1  2,BF199900000129,2.0578,5
8417,85402    129 29 1  2,BF199900000129,46.12333333333333,9
8418,85402    129 29 1  2,BF199900000129,20.109875,8
8419,85402    129 29 1  8,BF199900000129,75.951,9
8420,85402    129 29 1 11,BF199900000129,29.640888888888888,9
8421,85402    129 29 1 11,BF199900000129,110.41988888888889,9
8422,85402    129 35 1  2,BF199900000129,27.53388888888889,9
8423,85402    129 35 1  2,BF199900000129,81.66666666666667,9
8424,85402    129 35 1  8,BF199900000129,30.011,9
8426,85402    129 39 1  2,BF199900000129,20.109875,8
8427,85402    129 39 1  5,BF199900000129,24.052111111111113,9
8428,85402    129 39 1  5,BF199900000129,63.25666666666667,9
8429,85402    129 48 1  7,BF199900000129,21.413777777777778,9
8430,85402    129 48 1  7,BF199900000129,2.0578,5
8431,85402    129 52 1  2,BF199900000129,25.833222222222222,9
8432,85402    129 52 1  8,BF199900000129,63.25666666666667,9
8433,85402    129 52 1  8,BF199900000129,10.639285714285714,7
8434,85402    130  6 1  3,BF199900000130,50.339888888888886,9
8435,85402    130  6 1  3,BF199900000130,0.7577499999999999,4
8436,85402    130  9 1 10,BF199900000130,34.56333333333333,9
8437,85402    130  9 1 10,BF199900000130,1.077,1
8438,85402    130  9 1 13,BF199900000130,0.6906666666666667,3
8439,85402    130 14 1  2,BF199900000130,79.46900000000001,9
8440,85402    130 19 4  2,BF199900000130,34.56333333333333,9
8442,85402    130 23 1  2,BF199900000130,17.603555555555555,9
8443,85402    130 26 1  3,BF199900000130,46.75477777777778,9
8444,85402    130 28 1  2,BF199900000130,1.077,1
8445,85402    130 31 1  2,BF199900000130,70.75544444444445,9
8446,85402    130 33 1 11,BF199900000130,100.82644444444445,9
8447,85402    130 36 1  2,BF199900000130,0.6906666666666667,3
8448,85402    130 41 1  6,BF199900000130,40.861222222222224,9
8449,85402    130 46 1  2,BF199900000130,50.339888888888886,9
8450,85402    130 46 1  2,BF199900000130,30.927444444444443,9
8452,85402    130 54 1  2,BF199900000130,41.769666666666666,9
8453,85402    130 54 1  2,BF199900000130,36.94422222222222,9
8454,85402    130 56 1  2,BF199900000130,30.927444444444443,9
8456,85402    130 62 1  2,BF199900000130,74.36244444444445,9
8457,85402    130 62 1  2,BF199900000130,109.37022222222222,9
8458,85402    130 67 1  3,BF199900000130,25.42911111111111,9
8459,85402    131  1 1  3,BF199900000131,45.24477777777778,9
8460,85402    131  1 1  8,BF199900000131,84.09966666666666,9
8461,85402    131  1 1  8,BF199900000131,78.37377777777778,9
8462,85402    131  8 1  2,BF199900000131,28.715444444444447,9
8463,85402    131  8 1  2,BF199900000131,34.355222222222224,9
8464,85402    131 11 1  2,BF199900000131,38.019444444444446,9
8465,85402    131 21 1 20,BF199900000131,91.02466666666666,9
8466,85402    131 22 2  2,BF199900000131,58.20477777777778,9
8467,85402    131 22 2  2,BF199900000131,34.355222222222224,9
8468,85402    131 24 2  4,BF199900000131,30.548,9
8469,85402    131 24 2  4,BF199900000131,64.13733333333333,9
8471,85402    131 27 1  2,BF199900000131,0.847,1
8472,85402    131 32 3  2,BF199900000131,72.46244444444444,9
8473,85402    131 36 1  5,BF199900000131,30.548,9
8474,85402    131 40 1  3,BF199900000131,64.56188888888889,9
8475,85402    131 40 1  3,BF199900000131,64.56188888888889,9
8476,85402    131 40 1  3,BF199900000131,0.7255,4
8477,85402    131 40 1  9,BF199900000131,74.69411111111111,9
8478,85402    131 41 1  2,BF199900000131,34.355222222222224,9
8479,85402    131 45 1  2,BF199900000131,78.37377777777778,9
8480,85402    131 48 1  2,BF199900000131,52.36211111111111,9
8483,85402    131 48 1  5,BF199900000131,38.019444444444446,9
8484,85402    131 52 1 11,BF199900000131,64.56188888888889,9
8485,85402    132  2 1  2,BF199900000132,31.40411111111111,9
8486,85402    132  2 1  6,BF199900000132,30.366777777777777,9
8487,85402    132  2 1 10,BF199900000132,70.77966666666667,9
8488,85402    132  5 1  2,BF199900000132,55.10755555555556,9
8489,85402    132  5 1  6,BF199900000132,95.68633333333334,9
8490,85402    132  5 1 12,BF199900000132,72.77755555555555,9
8492,85402    132 12 1  7,BF199900000132,31.783,9
8493,85402    132 12 1  7,BF199900000132,87.65577777777777,9
8494,85402    132 12 1 10,BF199900000132,63.888222222222225,9
8495,85402    132 12 1 10,BF199900000132,72.54677777777778,9
8496,85402    132 19 1  2,BF199900000132,63.888222222222225,9
8497,85402    132 22 1  2,BF199900000132,89.44755555555555,9
8498,85402    132 25 1  2,BF199900000132,3.543,6
8499,85402    132 29 1  4,BF199900000132,70.77966666666667,9
8500,85402    132 32 1  2,BF199900000132,59.46922222222222,9
8501,85402    132 32 1  2,BF199900000132,35.72888888888889,9
8502,85402    132 36 1 10,BF199900000132,43.60488888888889,9
8503,85402    132 39 1  3,BF199900000132,59.462444444444444,9
8504,85402    132 39 1  8,BF199900000132,24.655444444444445,9
8505,85402    132 46 1  2,BF199900000132,69.10255555555555,9
8506,85402    132 53 1  6,BF199900000132,19.22888888888889,9
8507,85402    132 53 1  6,BF199900000132,3.543,6
8508,85402    132 58 1  2,BF199900000132,60.28644444444445,9
8509,85402    132 58 1  2,BF199900000132,87.65577777777777,9
8510,85402    132 58 1  5,BF199900000132,39.943,9
8512,85402    132 58 1 10,BF199900000132,59.462444444444444,9
8513,85402    132 58 1 10,BF199900000132,87.65577777777777,9
8514,85402    132 63 1  8,BF199900000132,57.739444444444445,9
8515,85402    132 63 1 16,BF199900000132,30.794555555555554,9
8516,85402    132 63 1 16,BF199900000132,94.22644444444444,9
8517,85402    132 66 1  2,BF199900000132,30.794555555555554,9
8518,85402    132 66 1  2,BF199900000132,95.68633333333334,9
8519,85402    132 66 1  6,BF199900000132,30.366777777777777,9
8520,85402    132 66 1  6,BF199900000132,95.68633333333334,9
8521,85402    132 66 1 13,BF199900000132,51.31766666666667,9
8522,85402    132 69 1  2,BF199900000132,26.555111111111113,9
8523,85402    132 69 1  2,BF199900000132,3.543,6
8524,85402    132 69 1  9,BF199900000132,39.943,9
8526,85402    133  1 1  2,BF199900000133,43.39255555555555,9
8527,85402    133  1 1  2,BF199900000133,62.92977777777777,9
8530,85402    133  8 1  2,BF199900000133,35.038222222222224,9
8531,85402    133  8 1  6,BF199900000133,52.541666666666664,9
8532,85402    133  8 1  6,BF199900000133,34.81311111111111,9
8533,85402    133 11 1  6,BF199900000133,60.35577777777778,9
8534,85402    133 11 1  6,BF199900000133,93.61222222222221,9
8535,85402    133 18 1  2,BF199900000133,34.81311111111111,9
8536,85402    133 25 1  2,BF199900000133,43.39255555555555,9
8538,85402    133 28 1  2,BF199900000133,20.640666666666668,9
8539,85402    133 28 1  2,BF199900000133,0.579,3
8540,85402    134  2 1  7,BF199900000134,15.774777777777777,9
8541,85402    134  2 1  7,BF199900000134,87.81655555555555,9
8542,85402    134  2 1 11,BF199900000134,69.10388888888889,9
8543,85402    134  2 1 11,BF199900000134,81.2418888888889,9
8546,85402    134  6 1  7,BF199900000134,55.9,9
8547,85402    134  6 1  7,BF199900000134,30.37988888888889,9
8548,85402    134  8 1  2,BF199900000134,46.123333333333335,9
8549,85402    134  8 1  2,BF199900000134,33.486666666666665,9
8550,85402    134 11 1  7,BF199900000134,66.84066666666666,9
8551,85402    134 11 1  7,BF199900000134,0.9904000000000001,5
8553,85402    134 15 1  2,BF199900000134,56.227111111111114,9
8554,85402    134 15 1  6,BF199900000134,72.962,9
8556,85402    134 17 1  2,BF199900000134,24.21488888888889,9
8557,85402    134 17 1  2,BF199900000134,0.9904000000000001,5
8558,85402    134 19 1  2,BF199900000134,29.96911111111111,9
8560,85402    134 22 1  2,BF199900000134,46.123333333333335,9
8561,85402    134 22 1  2,BF199900000134,7.111000000000001,7
8562,85402    134 22 1  7,BF199900000134,25.117222222222225,9
8563,85402    134 26 1  6,BF199900000134,82.901,9
8564,85402    134 26 1 12,BF199900000134,72.833,9
8565,85402    134 26 1 12,BF199900000134,16.458375,8
8566,85402    134 28 1  2,BF199900000134,34.75622222222222,9
8567,85402    134 33 1  2,BF199900000134,24.787333333333333,9
8568,85402    134 33 1  2,BF199900000134,61.82233333333333,9
8569,85402    134 33 1  6,BF199900000134,30.37988888888889,9
8570,85402    135  1 1  2,BF199900000135,20.612333333333332,9
8571,85402    135  3 1  2,BF199900000135,50.976444444444446,9
8572,85402    135  3 1  2,BF199900000135,0.5095000000000001,2
8573,85402    135  4 2  6,BF199900000135,67.77688888888889,9
8574,85402    135  6 3  2,BF199900000135,15.380222222222223,9
8576,85402    135  6 3  5,BF199900000135,19.91711111111111,9
8577,85402    135  6 3  5,BF199900000135,59.690444444444445,9
8578,85402    135  8 1  2,BF199900000135,79.37077777777777,9
8579,85402    135  8 1  2,BF199900000135,27.59133333333333,9
8580,85402    135 11 1  2,BF199900000135,52.16877777777778,9
8581,85402    135 13 1  2,BF199900000135,52.16877777777778,9
8582,85402    135 13 1  7,BF199900000135,11.558444444444445,9
8583,85402    135 13 1  7,BF199900000135,94.97588888888889,9
8585,85402    135 13 5  2,BF199900000135,2.3608333333333333,6
8586,85402    135 13 5  6,BF199900000135,62.443888888888885,9
8587,85402    135 13 5  6,BF199900000135,98.68044444444445,9
8588,85402    135 14 3  2,BF199900000135,53.135444444444445,9
8589,85402    135 15 2  2,BF199900000135,15.380222222222223,9
8590,85402    135 16 3  2,BF199900000135,79.37077777777777,9
8591,85402    135 16 3  2,BF199900000135,19.3595,8
8592,85402    135 18 7  1,BF199900000135,53.135444444444445,9
8593,85402    135 19 3  5,BF199900000135,41.294000000000004,9
8598,85402    136  6 6  3,BF199900000136,36.47711111111111,9
8599,85402    136 10 2  2,BF199900000136,45.714444444444446,9
8601,85402    136 12 1  4,BF199900000136,62.474222222222224,9
8602,85402    136 12 1  4,BF199900000136,8.120571428571429,7
8603,85402    136 13 2  2,BF199900000136,53.464555555555556,9
8604,85402    136 13 2  2,BF199900000136,83.17977777777777,9
8605,85402    136 15 1  2,BF199900000136,53.464555555555556,9
8606,85402    136 15 1  2,BF199900000136,30.820999999999998,9
8607,85402    136 16 5  2,BF199900000136,44.751333333333335,9
8609,85402    136 19 1  2,BF199900000136,44.751333333333335,9
8610,85402    136 19 1  2,BF199900000136,76.44622222222222,9
8611,85402    136 19 1  5,BF199900000136,24.522,9
8612,85402    136 20 4  4,BF199900000136,54.833777777777776,9
8613,85402    136 22 1  5,BF199900000136,31.843777777777778,9
8614,85402    136 22 1  5,BF199900000136,24.522,9
8615,85402    136 26 3  2,BF199900000136,54.833777777777776,9
8616,85402    136 26 3  5,BF199900000136,53.464555555555556,9
